State_Fips,County_Fips,State,County,Pop_2010,Pop_2011,Pop_2012,Pop_2013,Pop_2014,Pop_2015,Pop_2016,Pop_2017,Pop_2018,Pop_2019
36,0,New York,New York,19399878,19499241,19572932,19624447,19651049,19654666,19633428,19589572,19530351,19453561
36,1,New York,Albany County,304086,304596,305723,306589,307151,307433,307597,307717,306585,305506
36,3,New York,Allegany County,48971,48800,48210,47900,47652,47334,47044,46639,46332,46091
36,5,New York,Bronx County,1387298,1397335,1411496,1421928,1430942,1440005,1444417,1440625,1432087,1418207
36,7,New York,Broome County,200481,199363,198667,197914,197251,195928,194498,193100,191925,190488
36,9,New York,Cattaraugus County,80218,79815,79348,78996,78677,77926,77658,77176,76726,76117
36,11,New York,Cayuga County,79895,79693,79505,79088,78762,78298,77674,77457,77121,76576
36,13,New York,Chautauqua County,134725,134209,133304,132852,131751,130529,129206,128372,127472,126903
36,15,New York,Chemung County,88895,88899,89137,88199,87177,86705,85644,84736,83935,83456
36,17,New York,Chenango County,50399,50182,49883,49477,49319,48772,48315,47805,47445,47207
36,19,New York,Clinton County,82096,81728,81714,81523,81463,80718,80500,80531,80679,80485
36,21,New York,Columbia County,63036,62528,62449,62170,61942,61434,60835,60338,59785,59461
36,23,New York,Cortland County,49279,49380,49023,48905,48740,48290,47915,47815,47722,47581
36,25,New York,Delaware County,47888,47584,47215,46803,46562,45891,45393,45028,44526,44135
36,27,New York,Dutchess County,297728,298133,297023,296268,295127,294039,293029,293545,293939,294218
36,29,New York,Erie County,919152,919843,919906,920869,921755,920644,918678,919034,919717,918702
36,31,New York,Essex County,39360,39271,38875,38601,38323,37965,37671,37487,37288,36885
36,33,New York,Franklin County,51645,51545,51791,51212,51096,50540,51081,50465,50279,50022
36,35,New York,Fulton County,55455,55112,54845,54345,53932,53801,53610,53802,53633,53383
36,37,New York,Genesee County,59928,59880,59672,59112,58725,58462,58013,57798,57487,57280
36,39,New York,Greene County,49139,48857,48587,48308,47964,47616,47494,47442,47381,47188
36,41,New York,Hamilton County,4851,4826,4803,4766,4700,4699,4556,4471,4432,4416
36,43,New York,Herkimer County,64470,64386,64227,63883,63384,62652,62436,62163,61713,61319
36,45,New York,Jefferson County,116592,117752,120235,118490,117971,116371,112980,113157,111866,109834
36,47,New York,Kings County,2509828,2540817,2568450,2587684,2601513,2608794,2608423,2594676,2578074,2559903
36,49,New York,Lewis County,27077,27027,27196,27098,27089,26827,26647,26605,26486,26296
36,51,New York,Livingston County,65240,64849,64796,64627,64585,64344,64000,63483,63213,62914
36,53,New York,Madison County,73440,72887,72414,72457,72210,71636,71387,70942,71117,70941
36,55,New York,Monroe County,744580,746751,747344,748290,747364,745577,743770,742724,742864,741770
36,57,New York,Montgomery County,50307,49911,49829,49743,49679,49564,49169,49163,49394,49221
36,59,New York,Nassau County,1341669,1346223,1349616,1352193,1354705,1354840,1355952,1357293,1357534,1356924
36,61,New York,New York County,1588767,1608293,1623911,1627491,1630678,1636063,1635443,1630698,1629055,1628706
36,63,New York,Niagara County,216475,215719,214713,214105,213305,212358,211554,210848,210060,209281
36,65,New York,Oneida County,234756,234218,233765,233347,232598,231264,230375,230011,229474,228671
36,67,New York,Onondaga County,467533,467614,467030,468146,467285,466277,464109,461795,461649,460528
36,69,New York,Ontario County,108176,108599,108611,109044,109334,109271,109229,109538,109738,109777
36,71,New York,Orange County,373445,374097,373699,374320,374845,375803,377799,379758,382126,384940
36,73,New York,Orleans County,42851,42648,42391,42229,41861,41481,41247,40786,40655,40352
36,75,New York,Oswego County,122137,121981,121458,121170,120590,119735,118895,118427,117515,117124
36,77,New York,Otsego County,62259,61971,61747,61614,60950,60504,60132,59920,59810,59493
36,79,New York,Putnam County,99667,99827,99625,99572,99438,99185,98761,98856,98814,98320
36,81,New York,Queens County,2234701,2255482,2272222,2287185,2298736,2305838,2306830,2295808,2274605,2253858
36,83,New York,Rensselaer County,159340,159589,159437,159545,159666,159436,159294,159200,159283,158714
36,85,New York,Richmond County,469615,471021,470614,471803,471937,472349,474040,475671,476260,476143
36,87,New York,Rockland County,312499,315452,317196,319284,321119,322919,323258,324622,325522,325789
36,89,New York,St. Lawrence County,111812,112277,112355,111931,111437,110348,109449,108699,108327,107740
36,91,New York,Saratoga County,220109,221111,222483,224087,224513,226078,227122,229276,230170,229863
36,93,New York,Schenectady County,154861,154864,155016,154944,155016,154733,154475,154710,155079,155299
36,95,New York,Schoharie County,32686,32618,32039,31900,31767,31405,31304,31255,31146,30999
36,97,New York,Schuyler County,18334,18413,18498,18382,18176,18027,17967,17913,17884,17807
36,99,New York,Seneca County,35266,35380,35388,35250,34879,34801,34710,34246,34179,34016
36,101,New York,Steuben County,99005,99148,98925,98843,98165,97551,96958,96360,95860,95379
36,103,New York,Suffolk County,1494339,1498892,1496982,1497346,1495525,1491967,1486406,1483358,1480830,1476601
36,105,New York,Sullivan County,77476,77053,76931,76945,75634,74832,74922,74994,75399,75432
36,107,New York,Tioga County,51008,50875,50278,50103,49824,49355,48824,48609,48441,48203
36,109,New York,Tompkins County,101740,101821,102726,103553,103391,103006,102942,102664,102419,102180
36,111,New York,Ulster County,182418,182448,181538,180698,180400,179658,179042,178635,178418,177573
36,113,New York,Warren County,65665,65736,65417,65083,64866,64420,64438,64365,64215,63944
36,115,New York,Washington County,63356,63091,63003,62765,62475,62246,61795,61559,61274,61204
36,117,New York,Wayne County,93751,93256,93029,92339,91801,91291,90758,90429,90200,89918
36,119,New York,Westchester County,950601,956262,959585,964567,967044,968773,970267,969689,968213,967506
36,121,New York,Wyoming County,42126,41849,41700,41359,41134,40930,40432,40282,40023,39859
36,123,New York,Yates County,25376,25454,25337,25207,25149,25128,25059,25002,24951,24913
37,0,North Carolina,North Carolina,9574323,9657592,9749476,9843336,9932887,10031646,10154788,10268233,10381615,10488084
37,1,North Carolina,Alamance County,151431,152692,153265,154162,155384,157037,160283,163276,166514,169509
37,3,North Carolina,Alexander County,37233,37026,36922,37012,36987,36960,37133,37143,37331,37497
37,5,North Carolina,Alleghany County,11137,11016,10943,10903,10891,10856,10919,10988,11138,11137
37,7,North Carolina,Anson County,26852,26512,26309,25957,25965,25602,25165,24829,24470,24446
37,9,North Carolina,Ashe County,27228,26986,26924,26840,26764,26628,26600,26787,27099,27203
37,11,North Carolina,Avery County,17799,17770,17611,17654,17650,17486,17442,17517,17528,17557
37,13,North Carolina,Beaufort County,47822,47675,47431,47382,47339,47389,47369,47033,47056,46994
37,15,North Carolina,Bertie County,21245,20858,20494,20326,20316,20162,19423,19263,19106,18947
37,17,North Carolina,Bladen County,35181,34880,34807,34618,34361,34083,33638,33443,33151,32722
37,19,North Carolina,Brunswick County,108069,110185,112013,114922,118305,122211,126304,130859,136880,142820
37,21,North Carolina,Buncombe County,238738,241172,243655,246807,249084,251954,254955,257071,259259,261191
37,23,North Carolina,Burke County,90580,90542,89974,89354,89296,89341,89451,90157,90405,90485
37,25,North Carolina,Cabarrus County,178562,181175,184340,187240,191680,196396,201639,206988,211597,216453
37,27,North Carolina,Caldwell County,83022,82451,82081,82048,81667,81518,81766,81933,82026,82178
37,29,North Carolina,Camden County,10009,10024,10003,10116,10278,10282,10397,10532,10676,10867
37,31,North Carolina,Carteret County,66700,67418,67770,68388,68629,68712,68808,68921,69438,69473
37,33,North Carolina,Caswell County,23750,23456,23042,23093,22807,22813,22755,22616,22634,22604
37,35,North Carolina,Catawba County,154730,154459,154693,154965,155085,155527,156448,157852,158687,159551
37,37,North Carolina,Chatham County,63845,64109,64527,65243,66669,68263,69642,71189,73127,74470
37,39,North Carolina,Cherokee County,27435,27180,27034,27125,27078,27102,27809,27954,28369,28612
37,41,North Carolina,Chowan County,14738,14807,14695,14668,14502,14248,14201,14029,14065,13943
37,43,North Carolina,Clay County,10608,10686,10654,10597,10566,10623,10749,11004,11124,11231
37,45,North Carolina,Cleveland County,97917,97442,97317,96873,97009,96850,96960,97134,97519,97947
37,47,North Carolina,Columbus County,57992,57705,57534,57080,56883,56675,56292,56047,55819,55508
37,49,North Carolina,Craven County,104171,104831,105319,104285,104055,102853,102632,102492,102338,102139
37,51,North Carolina,Cumberland County,327197,330503,329985,332997,332364,331203,333167,330994,333430,335509
37,53,North Carolina,Currituck County,23674,23906,24025,24253,24820,25106,25640,26290,27016,27763
37,55,North Carolina,Dare County,33982,34156,34383,34810,34894,35468,35829,36199,36607,37009
37,57,North Carolina,Davidson County,162840,162923,163040,163295,163383,163486,164270,165180,166358,167609
37,59,North Carolina,Davie County,41254,41335,41281,41435,41259,41648,41921,42308,42563,42846
37,61,North Carolina,Duplin County,58666,59216,59449,59328,59432,58883,59275,58943,58991,58741
37,63,North Carolina,Durham County,271357,276563,282659,288723,295137,300793,307826,312153,316979,321488
37,65,North Carolina,Edgecombe County,56619,56050,55675,55422,54866,53743,53283,52756,51984,51472
37,67,North Carolina,Forsyth County,351374,354524,357598,360594,364439,367365,371260,375840,379216,382295
37,69,North Carolina,Franklin County,60835,60946,61405,62074,62691,63668,64676,66155,67625,69685
37,71,North Carolina,Gaston County,206114,206886,207903,209212,210545,212919,216622,219656,222630,224529
37,73,North Carolina,Gates County,12165,12043,11890,11703,11633,11531,11569,11514,11563,11562
37,75,North Carolina,Graham County,8867,8811,8707,8719,8621,8588,8531,8524,8461,8441
37,77,North Carolina,Granville County,57673,57503,57557,57762,57995,58162,58684,59372,59979,60443
37,79,North Carolina,Greene County,21258,21514,21191,21011,21012,20950,21078,20963,21106,21069
37,81,North Carolina,Guilford County,489618,494953,500514,506400,512233,517053,524265,528243,532607,537174
37,83,North Carolina,Halifax County,54470,54114,53732,53187,52833,52182,51815,51311,50634,50010
37,85,North Carolina,Harnett County,115753,119178,122204,125028,126685,128034,130674,132395,134336,135976
37,87,North Carolina,Haywood County,58932,58726,58640,58962,59132,59646,60405,61005,61890,62317
37,89,North Carolina,Henderson County,106891,107370,107768,108879,110258,111847,113583,115216,116500,117417
37,91,North Carolina,Hertford County,24764,24718,24600,24575,24582,24373,24209,23923,23878,23677
37,93,North Carolina,Hoke County,47496,49468,50483,51155,51586,52739,52981,54138,54695,55234
37,95,North Carolina,Hyde County,5811,5798,5689,5654,5600,5426,5434,5240,5026,4937
37,97,North Carolina,Iredell County,159778,161037,162670,164582,166498,169453,172466,175634,178332,181806
37,99,North Carolina,Jackson County,40368,40240,40636,41001,40920,41305,42622,43224,43600,43938
37,101,North Carolina,Johnston County,169678,172446,174383,177227,180710,185104,190843,196374,202692,209339
37,103,North Carolina,Jones County,10143,10060,10071,10007,9851,9777,9588,9573,9613,9419
37,105,North Carolina,Lee County,57877,58531,59240,59762,59401,59371,59646,60403,61208,61779
37,107,North Carolina,Lenoir County,59488,59411,59114,58732,58255,57981,57240,56622,55990,55949
37,109,North Carolina,Lincoln County,78134,78297,78729,79111,79446,80607,81229,82557,84092,86111
37,111,North Carolina,McDowell County,45102,45053,44999,45021,45007,44967,44866,45083,45465,45756
37,113,North Carolina,Macon County,33959,33887,33806,33738,33824,34090,34262,34581,35274,35858
37,115,North Carolina,Madison County,20777,20845,20882,21147,21187,21146,21367,21563,21665,21755
37,117,North Carolina,Martin County,24506,24186,23845,23637,23435,23262,23122,22763,22660,22440
37,119,North Carolina,Mecklenburg County,923242,943823,967063,990677,1010229,1033238,1056901,1078128,1093750,1110356
37,121,North Carolina,Mitchell County,15512,15356,15330,15282,15174,15071,14996,14992,14996,14964
37,123,North Carolina,Montgomery County,27729,27706,27522,27446,27283,27438,27301,27269,27077,27173
37,125,North Carolina,Moore County,88594,89262,90191,91366,92816,94013,95405,97368,98805,100880
37,127,North Carolina,Nash County,95786,95740,95187,94421,94200,93786,93953,94019,94094,94298
37,129,North Carolina,New Hanover County,203284,205966,209045,212921,215963,219422,224809,228728,232256,234473
37,131,North Carolina,Northampton County,22039,21916,21285,20856,20652,20533,20127,19890,19698,19483
37,133,North Carolina,Onslow County,186892,184993,190678,192354,191822,193114,192314,195066,196915,197938
37,135,North Carolina,Orange County,133981,134825,137817,139397,140321,141298,142800,143626,147980,148476
37,137,North Carolina,Pamlico County,13109,13244,13019,12880,12872,12741,12765,12638,12633,12726
37,139,North Carolina,Pasquotank County,40626,40266,40378,39548,39436,39384,39392,39386,39583,39824
37,141,North Carolina,Pender County,52415,53175,53714,54779,55900,57426,58771,60719,62017,63060
37,143,North Carolina,Perquimans County,13480,13498,13587,13634,13538,13463,13402,13439,13381,13463
37,145,North Carolina,Person County,39411,39520,39175,39239,39114,39190,39270,39338,39436,39490
37,147,North Carolina,Pitt County,168863,170791,172980,174380,174974,176071,177171,178607,179575,180742
37,149,North Carolina,Polk County,20475,20288,20249,20388,20367,20414,20414,20564,20668,20724
37,151,North Carolina,Randolph County,141985,141858,142270,142308,142474,142575,143062,143037,143249,143667
37,153,North Carolina,Richmond County,46635,46651,46359,46133,45771,45429,45012,44827,44888,44829
37,155,North Carolina,Robeson County,134493,135183,135462,135136,134931,134460,133383,132626,131884,130625
37,157,North Carolina,Rockingham County,93661,93284,92691,91896,91790,91657,91308,90791,90617,91010
37,159,North Carolina,Rowan County,138331,137805,137511,137690,138080,138497,139410,140356,141128,142088
37,161,North Carolina,Rutherford County,67740,67416,67215,66847,66561,66375,66286,66529,66775,67029
37,163,North Carolina,Sampson County,63532,63514,63708,63898,63796,63559,63225,63263,63345,63531
37,165,North Carolina,Scotland County,36062,36275,36093,35911,35656,35321,35309,35174,34751,34823
37,167,North Carolina,Stanly County,60579,60530,60462,60633,60618,60622,60826,61505,62180,62806
37,169,North Carolina,Stokes County,47344,47142,46731,46514,46323,46159,45920,45724,45511,45591
37,171,North Carolina,Surry County,73775,73496,73295,72643,72487,71998,72008,72107,71959,71783
37,173,North Carolina,Swain County,14006,14007,14053,13977,14238,14326,14190,14263,14249,14271
37,175,North Carolina,Transylvania County,33085,32807,32835,32827,32952,33157,33393,33767,34173,34385
37,177,North Carolina,Tyrrell County,4415,4337,4122,4104,4120,4139,4024,4180,4115,4016
37,179,North Carolina,Union County,202109,204888,208069,212200,217689,221949,226279,231350,235830,239859
37,181,North Carolina,Vance County,45289,45288,45093,44491,44517,44459,44485,44281,44635,44535
37,183,North Carolina,Wake County,906870,928787,952060,974198,997788,1022319,1048335,1071706,1091273,1111761
37,185,North Carolina,Warren County,20987,20998,20764,20600,20385,20207,19884,19849,19819,19731
37,187,North Carolina,Washington County,13119,12904,12662,12669,12476,12247,12070,11944,11769,11580
37,189,North Carolina,Watauga County,50972,51626,52062,52295,52395,53093,54140,55181,56034,56177
37,191,North Carolina,Wayne County,122886,124038,124559,124587,124586,124342,124269,123034,123237,123131
37,193,North Carolina,Wilkes County,69264,68948,68906,68609,68414,68298,68581,68489,68563,68412
37,195,North Carolina,Wilson County,81294,81155,81396,81189,81007,81240,81307,81436,81392,81801
37,197,North Carolina,Yadkin County,38433,38342,38144,38063,37846,37619,37653,37588,37481,37667
37,199,North Carolina,Yancey County,17805,17690,17624,17549,17542,17550,17610,17697,17873,18069
38,0,North Dakota,North Dakota,674715,685225,701176,722036,737401,754066,754434,754942,758080,762062
38,1,North Dakota,Adams County,2350,2311,2333,2391,2388,2397,2344,2324,2276,2216
38,3,North Dakota,Barnes County,11065,11113,11006,11115,11062,11008,10899,10679,10527,10415
38,5,North Dakota,Benson County,6677,6688,6771,6899,6885,6820,6840,6916,6958,6832
38,7,North Dakota,Billings County,783,844,919,912,920,948,948,922,918,928
38,9,North Dakota,Bottineau County,6440,6499,6606,6738,6684,6734,6573,6522,6398,6282
38,11,North Dakota,Bowman County,3143,3143,3211,3214,3238,3277,3222,3150,3067,3024
38,13,North Dakota,Burke County,1971,2062,2182,2305,2261,2344,2227,2128,2094,2115
38,15,North Dakota,Burleigh County,81701,83295,85748,88422,90510,93211,94606,95247,95276,95626
38,17,North Dakota,Cass County,150308,153301,157416,162837,166552,170722,174189,177745,180294,181923
38,19,North Dakota,Cavalier County,3987,3946,3923,3856,3847,3827,3824,3793,3811,3762
38,21,North Dakota,Dickey County,5278,5254,5220,5194,5101,5054,4987,4848,4931,4872
38,23,North Dakota,Divide County,2080,2143,2248,2327,2428,2459,2391,2295,2264,2264
38,25,North Dakota,Dunn County,3536,3724,3958,4140,4375,4578,4372,4274,4328,4424
38,27,North Dakota,Eddy County,2385,2346,2350,2367,2329,2305,2288,2315,2309,2287
38,29,North Dakota,Emmons County,3531,3506,3470,3476,3412,3397,3338,3298,3278,3241
38,31,North Dakota,Foster County,3343,3343,3380,3355,3337,3325,3309,3249,3207,3210
38,33,North Dakota,Golden Valley County,1682,1758,1806,1825,1852,1879,1857,1779,1763,1761
38,35,North Dakota,Grand Forks County,66994,66654,67582,69102,69764,70352,70473,70489,70355,69451
38,37,North Dakota,Grant County,2394,2359,2350,2393,2374,2396,2379,2363,2354,2274
38,39,North Dakota,Griggs County,2416,2370,2345,2284,2291,2288,2258,2244,2228,2231
38,41,North Dakota,Hettinger County,2476,2504,2542,2644,2627,2657,2597,2479,2503,2499
38,43,North Dakota,Kidder County,2447,2442,2447,2444,2448,2449,2475,2471,2453,2480
38,45,North Dakota,LaMoure County,4130,4095,4085,4101,4096,4136,4113,4101,4075,4046
38,47,North Dakota,Logan County,1998,1972,1941,1932,1941,1927,1930,1919,1887,1850
